file,meeting_title,start_time,bucket,label,description,num_evidence,evidence_quotes,cross_bucket_flag,admin_noise_flag,canonical,generic_flag,llm_contamination,evidence_support,label_accuracy,issue,off_topic,quality_score
249676e3-f866-4b77-a993-05b9da4f6638.json,Kodiak Point Fabrication + Voxel - Deployment,2024-04-26T15:00:00Z,safety_use_cases,PIT parking duration and distraction monitoring,Detect PITs parked in restricted areas/for too long and operators getting off to use cell phones to reduce distraction and keep aisles safe.,3,"We can also do parking duration. So like, should pits not be parked somewhere for any amount of time? | So, you know, are people getting off their pits to get on their cell phones in certain areas? | Operational flow, right? Dwell time, things like that.",True,False,PIT Parking Duration Monitoring,False,True,5,5,,False,5.0
249676e3-f866-4b77-a993-05b9da4f6638.json,Kodiak Point Fabrication + Voxel - Deployment,2024-04-26T15:00:00Z,nonsafety_use_cases,Open door duration monitoring,Track how long facility doors remain open to enforce policies and manage energy/security.,2,You mentioned open door durations. | We can do that.,True,False,Door Duration Monitoring,False,False,3,4,Evidence is minimal - only confirms the capability exists but doesn't demonstrate active customer interest or context about policy enforcement/energy/security aspects mentioned in description,False,3.5
249676e3-f866-4b77-a993-05b9da4f6638.json,Kodiak Point Fabrication + Voxel - Deployment,2024-04-26T15:00:00Z,nonsafety_use_cases,After-hours restricted area monitoring (time-based no-ped zones),Use time-based no-pedestrian zones to notify on people in restricted/back-of-facility areas during off-hours for security.,8,"So, but maybe there's times super late at night, like, hey, no one in the back of the facility should be back there, right? | From like midnight to 6 a.m.. | We can do things around like things like that. | So you guys can be notified if, you know, someone's... | You know, back there when they shouldn't be back there. | You mentioned, are people hopping a fence? | But if there's something that's like the no-ped zone, right, like that would be a really good use for our email notification. | Hey, 3 a.m.., send an email to this person if someone's walking around the back of the facility, right, outside.",True,False,Restricted Area and Access Control,False,False,5,4,,False,4.5
249676e3-f866-4b77-a993-05b9da4f6638.json,Kodiak Point Fabrication + Voxel - Deployment,2024-04-26T15:00:00Z,nonsafety_use_cases,PIT parking duration and dwell-time analytics for operational flow,Monitor where PITs are parked and dwell time to identify bottlenecks and improve flow.,2,"We can also do parking duration. So like, should pits not be parked somewhere for any amount of time? | Operational flow, right? Dwell time, things like that.",True,False,PIT Parking Duration Monitoring,False,True,5,5,,False,5.0
a6f38a70-7a43-434d-9102-4337a7092020.json,Granite Transit Materials- Use Case Discovery ,2024-04-04T20:30:00Z,safety_use_cases,Four-pin walk-around/pin unlock detection with real-time alerts,Detect whether drivers perform the required four-corner pin unlock walk-around before container lifts and push real-time alerts to Yard Operations/managers so they can intervene and prevent unsafe lifts and damage.,13,"And it's the importance of having those pins, what would you say, pins unlocked for the successful lift up of a container. | So that's the biggest thing is the safety of the movement of these 60,000 plus pound containers throughout the port. | So it's not an extremely hazardous issue, but when it happens, damage happens. | You know, I've seen semi-trucks be lifted up in the air because they forgot to latch their entire four pins. | And one of the safety measures is, the operator of the ROS crane is supposed to be able to recognize that lift. | Lifting an un-pinned chassis, but an algorithm like this could possibly benefit a little bit more to make sure an OTR driver is doing the right process. | You know, real-time alerts would be something because what we have is called the Yard Operations, and they are the ones that monitor the movement of containers. | Probably, um, a push notification, but obviously it's going to go straight to this department. | And it could be something good where the manager gets a push notification and he can relay right to a clerk out there and say, hey, please go check. | the biggest thing I'm interested in is, and Carter has expressed this too, is just making sure somebody hits all four corners. | So there's going to be times, but if you could have, like, four circles, and where every circle gets hit, four, four, four, one, two, three, four, that I could see something like that being suitable. | I mean, that might be an iterative use case where we start out dumb and just monitoring whether or not the operator is doing a 360. | We're not seeing if they're actually doing pins. That's going to take a closer camera.",False,False,Real-Time Safety Alerts,False,False,5,5,,False,5.0
a6f38a70-7a43-434d-9102-4337a7092020.json,Granite Transit Materials- Use Case Discovery ,2024-04-04T20:30:00Z,nonsafety_use_cases,Role/shift/incident-specific dashboards (“boards”) for operations,"Provide personalized dashboards filtered by role, shift, incident type, and camera so operations teams can monitor their areas and fix problems; prepare these boards for leadership review.",4,"let's get that up so that if Solomon does join the next one, we've got some boards to show them that are role-specific, shift-specific, incident-specific. | The boards are the personalized dashboards based on shift, based on incident type, based on camera. | The whole goal is to put this into operations hands. So if we can narrow it down to each department, that way they can monitor their areas and be vigilant on fixing their problems. | We'll get that spun up, and then we could demo it for him next time we speak.",False,False,Role/shift/incident-specific dashboards (“boards”) for operations,False,False,5,4,Bucket should likely be 'operational_efficiency' or similar rather than 'nonsafety_use_cases' since operational monitoring via dashboards relates to safety oversight and incident management,False,4.5
01c88a52-b251-43eb-bdd9-51c94643c04e.json,Voxel Training- Cassidy @ Cedar Brook Foods,2022-03-29T18:00:00Z,safety_use_cases,PIT-to-PIT proximity monitoring,"Monitor and analyze forklift-to-forklift proximity events to track safety risk trends, camera hotspots, and peak times at the site.",2,"So this is one of your use cases that you're tracking today for Cedar Brook Foods pit-to-pit proximity. | at the camera-specific level, which of these have captured the most incidents in the past about a month over pit-to-pit proximity?",False,False,PIT-to-PIT proximity monitoring,False,False,5,4,,False,4.5
01c88a52-b251-43eb-bdd9-51c94643c04e.json,Voxel Training- Cassidy @ Cedar Brook Foods,2022-03-29T18:00:00Z,safety_use_cases,Safety trend review and recommendations,Conduct regular reviews of incident trends detected by Voxel to identify opportunities and recommend changes for improving site safety.,2,"So that's when we really get together. Review the trends, understand what opportunities exist at the site, and then make recommendations for changes. | I'm going to add you to our sinks that we have on a biweekly cadence.",False,False,Impact Measurement and Trend Analysis,False,False,5,5,,False,5.0
01c88a52-b251-43eb-bdd9-51c94643c04e.json,Voxel Training- Cassidy @ Cedar Brook Foods,2022-03-29T18:00:00Z,nonsafety_use_cases,Video footage retrieval,Retrieve camera footage from the platform as needed.,1,"I do do a little bit of footage retrieval, but for the most part, more so technical manager of the system.",False,False,Video Footage Retrieval,False,False,5,5,,False,5.0
dd6490e5-9b50-4589-ab35-4245c3becc1c.json,Kodiak Point Fabrication/Kodiak Point Fabrication + Voxel - Deployment Sync,2024-08-30T20:30:00Z,safety_use_cases,Outdoor vehicle speeding detection,Detect and flag vehicles exceeding site speed limits in the yard/lot using external cameras with configurable thresholds.,5,"We can do speeding, stopping. | We just need measurements to do speed for them. | You could tell us, hey, it's 15 miles an hour. | And so if anyone goes over that, we would flag that. | So they know if their drivers are, you know, ripping through the lot.",False,False,Forklift Speed Monitoring,False,False,5,5,,False,5.0
dd6490e5-9b50-4589-ab35-4245c3becc1c.json,Kodiak Point Fabrication/Kodiak Point Fabrication + Voxel - Deployment Sync,2024-08-30T20:30:00Z,safety_use_cases,Stop sign/required stop compliance,Monitor whether vehicles stop where required before proceeding at entrances/exits or intersections.,1,"So they did some stops, right, no stops, where vehicles are supposed to stop before proceeding,",False,False,Intersection Stop Compliance,False,False,4,5,,False,4.5
dd6490e5-9b50-4589-ab35-4245c3becc1c.json,Kodiak Point Fabrication/Kodiak Point Fabrication + Voxel - Deployment Sync,2024-08-30T20:30:00Z,safety_use_cases,PIT–pedestrian proximity and forklift fork hazards,"Identify unsafe interactions between pedestrians and forklifts, including walking over forks and related slip/trip risks.",3,"person to pit, walking over forks while wrapping | slip trip, | you see this person walking over the forks right here.",False,False,PIT-Pedestrian Proximity Monitoring,False,False,5,5,,False,5.0
dd6490e5-9b50-4589-ab35-4245c3becc1c.json,Kodiak Point Fabrication/Kodiak Point Fabrication + Voxel - Deployment Sync,2024-08-30T20:30:00Z,safety_use_cases,Dock and high‑collision area safety monitoring,Prioritize monitoring of dock areas and other high collision potential zones to address common safety risks.,2,"For you guys, it's been a lot of, especially if we're only going to do 20 in a larger facility, I would say it's going to be mainly your dock areas. | And, you know, Metro Site is like, you're probably better off looking at your dock and maybe your high collision potential areas.",False,False,Dock Safety Monitoring,False,False,5,5,,False,5.0
dd6490e5-9b50-4589-ab35-4245c3becc1c.json,Kodiak Point Fabrication/Kodiak Point Fabrication + Voxel - Deployment Sync,2024-08-30T20:30:00Z,nonsafety_use_cases,Parking duration monitoring,Track parking duration/dwell time in areas such as the lot or truck wash to understand how long vehicles remain parked.,3,"Stopping and Starting, Parking, | Truck Wash, curious, | no, we haven't got a parking duration there yet",False,False,PIT Parking Duration Monitoring,False,True,4,5,,False,4.5
bd02885b-f985-49f8-90af-d38a0196549b.json,Granite Ridge Works / Voxel: Monthly,2022-02-06T19:00:00Z,safety_use_cases,Speeding detection across existing cameras at Hub East,Enable speeding detection by calibrating selected camera views with fixed-point measurements so Granite Ridge Works can flag vehicle speeding across their existing cameras at the Hub East facility.,4,"there is an expansion opportunity here with them, but we're having, they want to add some new use cases around speeding just across their existing cameras. | Really, the only thing that's super top of mind for me is getting speeding enabled. | We need to pick two points on these and measure the distance, distances between them. | As soon as we have those distances, we'll get speeding enabled on our side.",False,False,Forklift Speed Monitoring,False,False,4,3,Label mentions 'Granite Ridge Works' and 'Hub East' specifically but evidence doesn't confirm 'Granite Ridge Works' as the customer name,False,3.5
bd02885b-f985-49f8-90af-d38a0196549b.json,Granite Ridge Works / Voxel: Monthly,2022-02-06T19:00:00Z,safety_use_cases,Eliminate 517 warehouse blind spot to capture PPE violations,"Add or re-scope camera coverage in the 517 AA Mail area to remove blind spots so Voxel can detect PPE non-compliance (e.g., missing vests) and activity in that zone.",3,"I found a blind spot in the 517 warehouse, but I didn't know how to let you know where it is and if we have cameras there. | this lady kept walking past me with no vest on, and I'm like, wait a minute, I'm not getting any indication. | And that whole area where the red bag carts are, we have no coverage of.",False,False,Camera Optimization and Rescoping,False,False,5,5,,False,5.0
eda76d69-1c9e-4ccb-8952-828c1c3c7fc2.json,Remy Farrell / Voxel Monthly Sync,2022-05-25T18:30:00Z,safety_use_cases,PPE safety glove compliance monitoring,Enable and review safety glove detection across sites to monitor PPE compliance and gather feedback on alerts.,2,"Hey, the last thing I'll just mention is we got safety gloves turned on for you guys across the board this last week. | So feel free to take a look and sort of let us know if have any feedback before we jump back on a week from today.",False,False,PPE Compliance Monitoring,False,True,5,4,,False,4.5
7e5e172b-e1f1-484e-872e-9174098d6ff6.json,Voxel sync,2024-09-01T17:30:00Z,safety_use_cases,No-stop at end of aisle enforcement (focus on Quality Corner A),"Use Voxel to monitor and reduce incidents where PIT operators do not stop at aisle ends, with targeted focus on the Quality Corner A hotspot.",4,"I would love to get this number down to, like, maybe, hopefully zero, but like, one or two, because it's, it's a clear rule of the site, right, that people should stop at the end of the aisle. | But even with No Stop at End of Isle, almost all of it's happening in Quality Corner A. | let's keep no stop at the top of mind and seeing if we can drive down those numbers. | know, they just gotta stop before they exit and look both ways.",True,False,Intersection Stop Compliance,False,False,5,5,,False,5.0
7e5e172b-e1f1-484e-872e-9174098d6ff6.json,Voxel sync,2024-09-01T17:30:00Z,safety_use_cases,PIT-to-PIT proximity and one-machine-per-lane policy,Detect and address two forklifts operating in the same aisle and close PIT-to-PIT proximity to enforce the one-machine-per-lane rule and prevent collisions.,4,"pit to pit. Seems like it's actually going in the right direction, that's good, | I know that one of the main concerns was also two pits in the same aisle, | so it was a no-stop, and then there was a pit-to-pit proximity, but this is what they didn't want. | And as you can see, it's very rare to see any close calls like that, but we do have that policy in play with only one machine per lane.",True,False,PIT-to-PIT proximity and one-machine-per-lane policy,False,False,5,5,,False,5.0
7e5e172b-e1f1-484e-872e-9174098d6ff6.json,Voxel sync,2024-09-01T17:30:00Z,safety_use_cases,No-pedestrian zones and PIT-to-person proximity,Monitor and reduce pedestrians entering aisles and close PIT-to-person interactions to keep people out of vehicle aisles.,4,"No pedestrian zones. That's a little bit trickier, because a lot of it's happening. | The no-pedestrian zones, the main thing that people were interested in was, like, people not going in the aisles. | Yeah, sometimes we're flagging people that are just on the edge here, and not actually in the aisle, but we do find some where they're actually walking in the aisle as well. | We see some good movement for pit-to-pit and pit-to-person.",True,False,No-pedestrian zones and PIT-to-person proximity,False,False,5,5,,False,5.0
7e5e172b-e1f1-484e-872e-9174098d6ff6.json,Voxel sync,2024-09-01T17:30:00Z,safety_use_cases,Ergonomics risk identification via heat maps and repetition analysis,"Use ergonomics detections and heat maps to identify repetitive lifting risks, target hotspots, and encourage safer practices like team lifts.",4,"whereas ergonomics, like it's the nature of the job, there might be some improper lifting happening, and it's hard to, it's hard to change that, especially in your industry, with your, with, with furniture and things of that nature, | It's still good with the tune, just for, like, the heat mapping is really helpful here for, like, figuring out what the actions are that are happening most repetitively. | once we have key maps live, it'll be a lot easier to see, like, where your hotspots are for every camera. | there's been more, you can see more using the tools, asking for help, more team lifts.",True,False,Ergonomic Risk Detection,False,False,5,5,,False,5.0
7e5e172b-e1f1-484e-872e-9174098d6ff6.json,Voxel sync,2024-09-01T17:30:00Z,safety_use_cases,Distracted operation (cell phone use) detection and coaching,Flag cell phone use during PIT operation and use the footage for one-on-one coaching to reduce distraction-related risks.,2,"I know we highlighted a video that someone was using their cell phone, like, not stopping at the end of the line. | that person, yeah, we had a one-on-one, definitely, about that one.",True,False,Cellphone Distraction Detection,False,False,5,5,,False,5.0
7e5e172b-e1f1-484e-872e-9174098d6ff6.json,Voxel sync,2024-09-01T17:30:00Z,safety_use_cases,Walking over forks slip/trip hazard,"Identify and discourage associates from walking over PIT forks to prevent slip, trip, and fall incidents.",4,"This is what Brian from our team likes to talk about this all the time, which is like walking over forks. | Is walking over the forks, like what he did here, is a risk for you? Like, is that like something you guys want to know about? | Walking over the forks? Um, the guys tend to do that on the EPJs often. I don't know if that's a very safety concern, but, um. | he says that like walking over forks is like a slip chip and fall hazard.",True,False,"Slip, Trip, and Fall Prevention",False,False,5,5,,False,5.0
7e5e172b-e1f1-484e-872e-9174098d6ff6.json,Voxel sync,2024-09-01T17:30:00Z,safety_use_cases,Load securement/stop before retrieving fallen items,Detect events where loads fall from a moving PIT and reinforce the requirement to stop the forklift completely before addressing the load.,1,"This was, this smelled off of a moving pit. I think the box just fell off, but the pit was still moving. We usually want the forklift to come to a complete set.",True,False,Dolly and Equipment Safety,False,False,5,5,,False,5.0
7e5e172b-e1f1-484e-872e-9174098d6ff6.json,Voxel sync,2024-09-01T17:30:00Z,safety_use_cases,Safety tallying and follow-up workflow (tracking repeat offenders/situations),Leverage Voxel’s counts to create spreadsheets that track individuals and recurring situations for coaching or discipline and to measure improvement over time.,4,"Voxel does exactly what we're asking it to do, which is just to keep a tally. | With that tally, we can then react accordingly, discipline accordingly, coach accordingly, whatever the situation may be. | maybe sharing a spreadsheet where we tally that up, because the tally's already there for us, that's why Voxel's here. | Definitely, I could create a spreadsheet over here from this side, just on, you know, associates that, you know, have major infractions, and just keep a tally, so then we could have that reported.",True,False,Action Tracking and Accountability,False,False,5,5,,False,5.0
7e5e172b-e1f1-484e-872e-9174098d6ff6.json,Voxel sync,2024-09-01T17:30:00Z,nonsafety_use_cases,Safety tallying and follow-up workflow (tracking repeat offenders/situations),"Use Voxel’s counts to build spreadsheets for operational tracking of associates and scenarios, enabling coaching/discipline workflows and trend measurement.",4,"Voxel does exactly what we're asking it to do, which is just to keep a tally. | With that tally, we can then react accordingly, discipline accordingly, coach accordingly, whatever the situation may be. | maybe sharing a spreadsheet where we tally that up, because the tally's already there for us, that's why Voxel's here. | Definitely, I could create a spreadsheet over here from this side, just on, you know, associates that, you know, have major infractions, and just keep a tally, so then we could have that reported.",True,False,Action Tracking and Accountability,False,False,5,3,"Label categorized as 'nonsafety_use_cases' but tracking safety infractions and coaching for compliance is fundamentally a safety workflow, not non-safety",False,4.0
a650d22c-3333-4a10-9dc1-7b8cd6199287.json,Voxel<>Beacon Line Supply Intro ,2023-05-08T15:00:00Z,safety_use_cases,Near-miss detection and proactive monitoring,Use computer vision to detect near misses and people–equipment interactions to enable proactive intervention before incidents occur.,3,"how it picks up near misses, people and equipment interactions, and then the data compilation and interactive reporting if we want our foremen to get those, or if we want to keep it in the HSC department at first, so we can take a more proactive approach before issues become bigger problems. | We want to get to where we're in front of it in a more proactive. | Leading indicator type scenario that are lagging.",True,False,Near-Miss Detection and Reporting,False,False,5,5,,False,5.0
a650d22c-3333-4a10-9dc1-7b8cd6199287.json,Voxel<>Beacon Line Supply Intro ,2023-05-08T15:00:00Z,safety_use_cases,Forklift and vehicle–pedestrian interaction monitoring,"Monitor equipment–employee interfaces, material movement, and traffic flow to reduce collision and near-collision risks in a consolidated facility.",3,"the equipment and employee interface, right? Loading, unloading material to, you know, movie material. | in the new facility, in or around other shops, because we're going to be in one house. | but we're ramping up. We could very well see 100 to 200 in that facility, in and around equipment, and not only like forklifts, but also rotating equipment, saws, and so on and so forth.",True,False,PIT-Pedestrian Proximity Monitoring,False,False,4,4,,False,4.0
a650d22c-3333-4a10-9dc1-7b8cd6199287.json,Voxel<>Beacon Line Supply Intro ,2023-05-08T15:00:00Z,safety_use_cases,Ergonomic risk detection and coaching,"Identify ergonomic strain risks (e.g., bending behaviors) across fabrication tasks to reduce injuries.",1,"Well, a lot of it is ergonomics with what we do and what we make.",True,False,Ergonomic Risk Detection,False,False,2,3,"Evidence only vaguely mentions ergonomics without specifically supporting strain risk detection, coaching, bending behaviors, or injury reduction claims in the label",False,2.5
a650d22c-3333-4a10-9dc1-7b8cd6199287.json,Voxel<>Beacon Line Supply Intro ,2023-05-08T15:00:00Z,safety_use_cases,PPE compliance and restricted area controls,"Enforce PPE requirements and zone controls (e.g., welding areas) by alerting when people enter without proper PPE.",2,"Maybe there is a welding area that, you know, if you're not wearing the proper PPE, people can't be in that area. | the ergonomics, PPE, vehicle safety, and area, yeah, spills, yeah, that's our environmental, yeah, all that looks good.",True,False,PPE Compliance Monitoring,False,True,4,5,,False,4.5
a650d22c-3333-4a10-9dc1-7b8cd6199287.json,Voxel<>Beacon Line Supply Intro ,2023-05-08T15:00:00Z,safety_use_cases,Spill detection and timely cleanup alerts,"Detect spills (e.g., paint) and alert if not cleaned within a set time to prevent slip/trip hazards and environmental issues.",2,"maybe you guys are painting something within the facility and paint spills. Well, I want to be alerted if the paint is sitting on the ground for more than a few minutes and no one's cleaning it up. We're going to be able to alert you in real time that that happened. | spills, yeah, that's our environmental, yeah, all that looks good.",True,False,Spill Detection and Monitoring,False,False,5,4,,False,4.5
a650d22c-3333-4a10-9dc1-7b8cd6199287.json,Voxel<>Beacon Line Supply Intro ,2023-05-08T15:00:00Z,safety_use_cases,Safety analytics and interactive reporting across shops,"Compile safety data into interactive reports for foremen and HSC to drive leading indicators, recognition programs, and cross-shop communication.",4,"interactive reporting if we want our foreman to get those, or we just want to keep it in the HSC department and then ease into that at an earlier date | We have a reporting process as well as an inspection process and an observation. We use a system called HammerTech. We enter all that data, but that's lagging indicators is what they are. | We could tie a recognition program to it, right, if they bring it up versus AI bringing it up and then having the discussions and building more of a collaborative effort because we've got five different shops, right? | And the value I see in this system is it's communication across the board, right?... You're not siloing the information. It's overall, how is our fabrication shop performing when it comes to safety?",True,False,Safety Analytics and Reporting,False,False,5,5,,False,5.0
a650d22c-3333-4a10-9dc1-7b8cd6199287.json,Voxel<>Beacon Line Supply Intro ,2023-05-08T15:00:00Z,safety_use_cases,Incident investigation via video review,Use recorded camera footage to review and investigate safety incidents after they occur.,1,"New facility, security cameras are going in, and they're going to be used for, like, security. And then, honestly, I'm the district HSC manager, so if they have any incidents, we can go back to the video and try to do some investigation type work, and so on and so forth.",True,False,Video Incident Review,False,False,5,5,,False,5.0
a650d22c-3333-4a10-9dc1-7b8cd6199287.json,Voxel<>Beacon Line Supply Intro ,2023-05-08T15:00:00Z,nonsafety_use_cases,Facility security monitoring with CCTV,Deploy cameras in the new facility primarily for security purposes.,1,"New facility, security cameras are going in, and they're going to be used for, like, security.",True,False,Perimeter and Yard Security,False,False,5,5,,False,5.0
a650d22c-3333-4a10-9dc1-7b8cd6199287.json,Voxel<>Beacon Line Supply Intro ,2023-05-08T15:00:00Z,nonsafety_use_cases,Open door monitoring for security,Alert when doors are left open or open unexpectedly to address security concerns.,1,"I mean, I like the open door thing for the security reasons too as well.",True,False,Door Duration Monitoring,False,False,3,3,Evidence only shows interest in 'open door thing for security' but doesn't clearly support the specific alert functionality or unexpected opening scenario described in the label,False,3.0
a650d22c-3333-4a10-9dc1-7b8cd6199287.json,Voxel<>Beacon Line Supply Intro ,2023-05-08T15:00:00Z,nonsafety_use_cases,Safety analytics and interactive reporting across shops,Compile safety data into interactive reports for foremen and HSC to support performance tracking and cross-team communication.,3,"interactive reporting if we want our foreman to get those, or we just want to keep it in the HSC department and then ease into that at an earlier date | We have a reporting process as well as an inspection process and an observation. We use a system called HammerTech. We enter all that data, but that's lagging indicators is what they are. | And the value I see in this system is it's communication across the board, right?... You're not siloing the information. It's overall, how is our fabrication shop performing when it comes to safety?",True,False,Safety Analytics and Reporting,False,False,5,2,"Use case is bucketed as 'nonsafety_use_cases' but all evidence clearly describes safety performance tracking, reporting, and communication - this is a safety use case.",False,3.5
cdeb3ce9-1fd5-418c-940a-3415999a2b16.json,Ridge Stack Industrial/Voxel sync,2024-03-26T15:00:00Z,safety_use_cases,Powered industrial truck hazard detection,Monitor for and accurately alert on safety risks involving powered industrial trucks during the pilot.,2,"What we're trying to figure out from our end is, and you've talked about pretty high level earlier, but the success metrics for a pilot, you called out a few like use cases around power industrial trucks, working at heights, things of that nature. | And then there's everything else is just how accurate are the alerts.",False,False,Powered Equipment Safety (Generic),True,False,5,5,,False,5.0
cdeb3ce9-1fd5-418c-940a-3415999a2b16.json,Ridge Stack Industrial/Voxel sync,2024-03-26T15:00:00Z,safety_use_cases,Working at heights risk detection,"Detect and alert on working-at-heights safety risks, with alert accuracy as a key success metric.",2,"What we're trying to figure out from our end is, and you've talked about pretty high level earlier, but the success metrics for a pilot, you called out a few like use cases around power industrial trucks, working at heights, things of that nature. | How accurate are the alerts?",False,False,Working at Heights Detection,False,False,5,5,,False,5.0
cdeb3ce9-1fd5-418c-940a-3415999a2b16.json,Ridge Stack Industrial/Voxel sync,2024-03-26T15:00:00Z,safety_use_cases,Alerting and intervention on at-risk behaviors,Provide alerts to local managers and supervisors so they can intervene and manage at-risk behaviors identified by the system.,3,"And then we're going to need the individuals that are going to intervene with the identification of the at-risk behavior. | So it'll be a blend, and I will allow the general managers at the facilities to decide who needs to be in the system and receive the alerts in order for us to manage the at-risk behavior. | Yeah, no, I'm looking forward to this next part of scoping it out and starting to manage the alerts.",False,False,Real-Time Safety Alerts,False,False,5,5,,False,5.0
37033189-bb15-419d-bd12-d9c07c44acbd.json,Impromptu Anchor Point Meetings Meeting,2024-06-28T13:59:45Z,safety_use_cases,Prioritize ergonomics hotspots and mitigate with engineering controls,Use heatmaps to find where improper bending and overreaching are most frequent and prioritize fixes like adding lift platforms to reduce bending.,3,"And this, the purpose of this is that I got so many projects going on with the improper bend that I'm trying to resolve them. | If I had this screen a couple of hours ago, it's literally a couple of hours ago, I went with my fab team where we needed to add some platforms to lift the material that sits on the pallet on the floor up because people are bending down to grab that box. | so this would have told me how many hotspots I am resolving because I'm lifting that skid up to waste time, and it's very, very useful.",True,False,Ergonomic Risk Detection,False,False,5,5,,False,5.0
37033189-bb15-419d-bd12-d9c07c44acbd.json,Impromptu Anchor Point Meetings Meeting,2024-06-28T13:59:45Z,safety_use_cases,Monitor and prioritize PIT–pedestrian proximity risks by area and severity,"Analyze forklift-to-person proximity incidents at specific cameras (e.g., Rivet Press) and focus on the highest severity events to reduce collision risk.",4,"Forklift-to-Person Failure. | What is most important in rivet press? What is most important in rivet press? Is it the forklift getting close to the person, or is it over bending, improper bend, or is it over reaching? | And you only want to look at the highest severity events. | Or how fast was the powered industrial truck going?",True,False,PIT-Pedestrian Proximity Monitoring,False,False,4,4,"Label mentions 'PIT' acronym without defining it, though context makes it clear it means powered industrial truck/forklift",False,4.0
37033189-bb15-419d-bd12-d9c07c44acbd.json,Impromptu Anchor Point Meetings Meeting,2024-06-28T13:59:45Z,safety_use_cases,Per-camera heatmap drill-down by incident type for safety prioritization,"When clicking a heatmap image, see counts by hazard type (e.g., improper bend, overreaching, forklift-to-person) for that camera to decide what to fix first.",3,"It gives me date, but it doesn't give me what it is, right? | when I click on Riddick Press Camera, I wanted to see, maybe I'm asking for too much, but I want to see how many are improper bend, how many are overreaching, and how many are, | Forklift-to-Person Failure.",True,False,Safety Heatmaps and Hotspot Analysis,False,False,5,5,,False,5.0
37033189-bb15-419d-bd12-d9c07c44acbd.json,Impromptu Anchor Point Meetings Meeting,2024-06-28T13:59:45Z,nonsafety_use_cases,Show overdue/upcoming actions and allow due date edits,Display upcoming and overdue assigned actions prominently on the homepage and let assignees propose/edit due dates for approval when projects take longer.,2,if i have something that is past due i like to one sometimes uh the project takes longer than what it was assigned to be so i like to edit that date or at least be able to edit that day and send it back to the person that assigned it to me and say hey do you agree with this data and then just approve it and say yeah you're good | the first thing that pops up is like hey you hey in a few days uh there's a little activity that you you gotta take care of right a little uh thing that says so instead of the reason activity square on the right hand side something that says you got two activities dude so you better get get going on those right or or take some action right,True,False,Action Tracking and Accountability,False,False,5,5,,False,5.0
37033189-bb15-419d-bd12-d9c07c44acbd.json,Impromptu Anchor Point Meetings Meeting,2024-06-28T13:59:45Z,nonsafety_use_cases,Clarify workflow for rejected assigned actions and reassignment,Provide guidance or tooling on what happens when an assignee rejects an action and enable easy reassignment to the correct person.,2,"And the supervisor rejected it to me because he says, yeah, that employee is not mine. | But I don't know what happens if somebody rejects my assigned action.",True,False,Action Tracking and Accountability,False,False,5,5,,False,5.0
37033189-bb15-419d-bd12-d9c07c44acbd.json,Impromptu Anchor Point Meetings Meeting,2024-06-28T13:59:45Z,nonsafety_use_cases,Skeleton overlay on action videos to aid review,Include human pose/skeleton overlays on action videos so reviewers can quickly understand what occurred.,2,"I actually want to thank you for finally adding the skeleton on the action videos or the assign action videos. | So when I get assignments and I don't see the skeleton, I get lost.",True,False,Skeleton Overlay for Review,False,False,5,3,Label is accurate but bucketed as 'nonsafety_use_cases' when skeleton overlays for action video review appear directly related to safety incident analysis.,False,4.0
37033189-bb15-419d-bd12-d9c07c44acbd.json,Impromptu Anchor Point Meetings Meeting,2024-06-28T13:59:45Z,nonsafety_use_cases,Per-camera heatmap drill-down by incident type for analysis,Enable clicking a heatmap image to show incident counts by type for that camera to support deeper analysis and decision-making.,3,"It gives me date, but it doesn't give me what it is, right? | when I click on Riddick Press Camera, I wanted to see, maybe I'm asking for too much, but I want to see how many are improper bend, how many are overreaching, and how many are, | Forklift-to-Person Failure.",True,False,Heatmap Analytics,False,False,5,2,"Label is accurate but bucketed incorrectly - this is a safety analytics feature for safety incident types (improper bend, overreaching, forklift-to-person), not a nonsafety use case",False,3.5
37033189-bb15-419d-bd12-d9c07c44acbd.json,Impromptu Anchor Point Meetings Meeting,2024-06-28T13:59:45Z,nonsafety_use_cases,Access to heatmap exploration tools for power users,Provide certain user profiles with access to a more detailed heatmap exploration view.,1,We have heard similar requests from people who want a more interactive way to explore these views.,True,False,Heatmap Analytics,False,False,2,3,Evidence is vague and secondhand ('heard similar requests') rather than quoting the specific sales call; label mentions 'power users' and 'certain user profiles' without clear support from evidence.,False,2.5
2529844c-2be9-4979-9296-deec8ab79944.json,Oak Motive Solutions | Voxel Value Presentation,2023-10-28T18:00:00Z,safety_use_cases,Detect and prevent catastrophic safety events,"Use the platform to surface previously unseen, potentially catastrophic safety risks and implement controls tied to data and real-world cost to demonstrate avoided injuries.",5,"what were the types of injuries that we really didn't have insight into previously, that we kind of always knew were occurring, that were potentially catastrophic in nature, that now we have insight into, we've actually seen them occurring, and we've been able to put some sort of control in place that we can tie back to data really quickly to show that we've made an impact. | Yeah, and the fact that Wiggins has had two catastrophic injuries, I mean, that was, that was the. | from the things that I've seen early on, you know, we've dodged a few of those, you know, super critical hazards that could have been catastrophic. | Yeah, and we can put a dollar associated to those, so. | I'd prefer to, you know, put a dollar figure out there that's in line with what you've experienced in the past from those types of injuries, Tristan.",True,False,Prevent Catastrophic Events,False,False,5,5,,False,5.0
